=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.02.24 11:59:14 =~=~=~=~=~=~=~=~=~=~=~=
-8103,160,-8283,0,0,0
-8126,140,-8287,0,0,0
-8107,138,-8307,0,0,0
-8117,140,-8324,0,0,0
-8123,138,-8215,0,0,0
-8120,138,-8281,3,0,0
-8073,211,-8331,2,0,0
-8100,153,-8351,1,0,0
-8091,128,-8300,0,0,0
-8086,177,-8297,3,0,0
-8110,142,-8280,1,0,0
-8097,131,-8291,0,0,0
-8116,150,-8300,0,0,0
-8114,159,-8327,0,0,0
-8100,157,-8232,0,0,0
-8139,149,-8282,1,0,0
-8139,150,-8252,1,0,0
-8086,136,-8292,0,0,0
-8104,149,-8258,0,0,0
-8097,175,-8318,0,0,0
-8120,119,-8230,0,0,0
-8105,110,-8304,0,0,0
-8077,148,-8301,0,0,0
-8104,221,-8297,0,0,0
-8101,162,-8318,0,0,0
-8117,141,-8295,0,0,0
-8091,142,-8291,0,0,0
-8113,177,-8321,0,0,0
-8113,128,-8276,0,0,0
-8100,156,-8284,0,0,0
-8114,152,-8296,0,0,0
-8095,151,-8303,1,0,0
-8107,154,-8234,0,0,0
-8078,154,-8341,2,0,0
-8083,0,-8145,6,-2,-3
-8242,288,-7566,8,-15,-3
-8301,268,-7335,7,-44,1
-8316,296,-7112,1,-68,9
-8278,331,-6177,10,74,8
-8292,676,-5607,-6,53,20
-8082,672,-4763,-30,32,23
-7597,356,-3748,-59,12,10
-6573,40,-3113,-51,2,1
-5862,-694,-2032,-3,-5,-4
-4992,443,-1691,35,-6,6
-3151,297,-1035,0,-5,15
-2304,66,-272,-32,7,5
-380,-160,-2330,-27,39,0
-376,200,-1658,-32,-55,4
215,-387,-1648,-13,3,7
766,-797,-322,45,39,-6
200,752,860,30,23,-5
-502,158,123,-8,2,6
-113,-107,271,8,-4,5
-73,169,-193,16,-7,7
-128,-7,63,-1,0,-3
-149,346,-173,4,-1,-5
54,990,-909,-26,-1,3
52,461,-561,11,-1,0
-165,328,76,-2,2,3
-35,-76,-156,1,4,0
312,32,130,-3,0,-2
-119,160,-89,0,0,-1
-242,281,88,-3,-1,2
-306,64,-43,1,0,2
-183,54,112,-2,-3,1
-107,-76,-162,-9,1,0
-240,33,-71,3,3,0
-229,0,78,2,4,-1
-329,131,20,-1,2,-1
-246,7,256,-1,-1,-1
-214,92,-146,-1,-1,0
-339,117,109,1,0,0
-248,105,-53,0,-1,3
-295,6,81,-4,0,2
-286,49,66,-4,-1,3
-69,-153,64,-6,-3,2
2,-151,-12,-3,-4,0
-102,30,-44,-1,0,2
-85,-72,23,1,-1,3
-42,-127,-129,3,1,1
-260,-169,92,0,2,-1
-151,35,159,0,0,0
-118,8,-147,-3,-1,2
-113,-103,29,-1,0,1
-32,-42,-6,-2,0,1
-81,-180,59,0,-1,-1
-133,-17,-33,0,0,0
-160,-15,17,-1,1,2
-51,-82,-86,2,2,1
-183,-36,145,0,0,0
-187,-80,-74,-2,-2,0
-142,-117,-20,0,0,0
-86,-59,-91,2,1,0
-147,-93,67,2,1,0
-126,-54,66,0,0,0
-88,-85,-43,-2,-2,0
-138,-61,-18,0,0,1
-69,-97,-47,1,1,0
-190,-49,79,3,0,0
-126,-12,-100,3,2,0
-161,54,75,4,0,2
-162,-105,-68,-1,0,2
-119,-41,12,2,2,0
-173,107,63,0,0,0
-190,68,23,-1,0,0
-114,101,27,-1,-1,0
-109,-15,-57,0,0,0
-168,23,31,-1,0,0
-130,53,4,-1,-1,2
-246,-231,23,-1,-2,1
-102,-40,-60,0,-2,-1
-48,-16,-16,-1,0,0
-247,44,-113,3,2,-1
-28,35,105,1,3,2
-139,-9,0,3,0,0
-85,36,85,-1,0,0
-109,3,-7,-1,-1,0
-141,0,-39,0,0,0
-107,45,-50,0,2,0
-140,52,11,2,1,1
-121,-14,-29,1,0,0
-160,26,43,-2,1,0
-174,20,79,-3,-1,0
-88,9,-129,0,1,0
